Frame #,Timestamp,Object ID,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,fbrx,fbry,fblx,fbly,bbrx,bbry,bblx,bbly,ftrx,ftry,ftlx,ftly,btrx,btry,btlx,btly,fbr_x,fbr_y,fbl_x,fbl_y,bbr_x,bbr_y,bbl_x,bbl_y,direction,camera,acceleration,speed,veh rear x,veh center y,theta,width,length,height
2,1623877088.8799999,1,pickup,781.1691603310057,977.703434443738,893.0152453029264,1129.9381447759372,0,0,3D Detector,818.3501567167376,1129.9381447759372,893.0152453029264,1119.4375342055832,782.7434980278425,1035.9410265920746,852.4566156453171,1026.8251723339706,816.8514498456412,1077.2845039454073,891.9336472436227,1067.1224304656082,781.1691603310057,986.5200342847677,851.2456888534981,977.703434443738,468.64502,15.808376,468.64502,22.202755,448.3193,15.808376,448.3193,22.202755,1.0,p1c1,0,109.23985,448.3193,19.005566,0,6.394378,20.325714,6.298076
2,1623877088.8799999,2,midsize,2538.5652388920103,2078.680170152493,2924.5391698810886,2473.241938151982,0,0,3D Detector,2623.4505963101387,2151.782326030679,2538.5652388920103,2176.9482468093606,2907.1830209384816,2441.5749483987242,2815.070058884384,2473.241938151982,2636.480100968799,2078.680170152493,2551.001256379953,2103.297918045482,2924.5391698810886,2362.1900466459933,2831.739350833577,2393.2291260998995,606.3265,80.503944,606.3265,75.57647,622.9763,80.503944,622.9763,75.57647,-1.0,p1c1,0,109.01372,622.9763,78.04021,1.5707963267948966,4.9274716,16.64982,5.5146046
2,1623877088.8799999,3,midsize,1451.7549459358895,3800.257947387435,2002.3907604141027,5091.364651706753,0,0,3D Detector,1736.3049220311043,5091.364651706753,1979.5842290018313,4947.475326088108,1451.7549459358895,4033.199050139801,1653.6665944453757,3940.239452829327,1753.328543597684,4942.012502230909,2002.3907604141027,4798.533267703137,1459.323249034658,3892.021350714671,1665.2224002239293,3800.257947387435,666.20496,3.912395,666.20496,9.831978,649.2025,3.912395,649.2025,9.831978,1.0,p1c1,0,109.29887,649.2025,6.872186,0,5.9195824,17.00243,7.530065
2,1623877088.8799999,4,midsize,665.2827558144115,1181.232261353895,780.4577832601257,1349.9628623700592,0,0,3D Detector,692.4239839380954,1349.9628623700592,780.4577832601257,1335.8217354475996,667.7851569741046,1249.2705286472606,750.3852177058924,1236.8545457440625,689.9033105252813,1290.701798892859,778.5096673392744,1276.9911151381689,665.2827558144115,1193.2620639961672,748.3865741946436,1181.232261353895,501.8492,1.2890875,501.8492,7.6979256,485.866,1.2890875,485.866,7.6979256,1.0,p1c1,0,109.008575,485.866,4.4935064,0,6.408838,15.983228,6.231537
2,1623877088.8799999,5,midsize,2706.234639030918,1959.6024388036017,3085.5463871246834,2300.2094127294026,0,0,3D Detector,2798.2409256024985,2024.3106538957488,2706.234639030918,2050.718914895448,3069.261512992095,2267.782787373847,2970.559507689415,2300.2094127294026,2810.9028221942895,1959.6024388036017,2718.3523665596063,1985.460241235195,3085.5463871246834,2197.972026621614,2986.2303981615996,2229.771549610588,602.3321,94.88737,602.3321,89.129814,618.14246,94.88737,618.14246,89.129814,-1.0,p1c1,0,109.80388,618.14246,92.00859,1.5707963267948966,5.757557,15.8103485,5.085701
2,1623877088.8799999,6,sedan,1037.2784625737866,1209.3061273007834,1168.0456600628593,1368.2022053824357,0,0,3D Detector,1082.537625692201,1368.2022053824357,1167.5869092561463,1353.8331106883295,1037.5920959582568,1276.2855759758345,1118.1005622990044,1263.5034692396575,1082.4796871542478,1310.7937792631458,1168.0456600628593,1296.8424666993842,1037.2784625737866,1221.709106429655,1118.2497718994853,1209.3061273007834,513.2577,27.718369,513.2577,34.074554,499.11935,27.718369,499.11935,34.074554,1.0,p1c1,0,108.98681,499.11935,30.896461,0,6.356185,14.13836,5.970707
2,1623877088.8799999,8,pickup,3610.588393248129,2283.1505977735496,5300.751064420235,3581.2870226788223,0,0,3D Detector,3753.0110019073736,2356.774178655833,3610.588393248129,2409.8940277102256,5248.220630750268,3471.855372301609,5085.797220048006,3581.2870226788223,3776.369519121611,2283.1505977735496,3633.1469105197257,2335.247025435765,5300.751064420235,3379.9428043841635,5137.768143228275,3488.0792844296047,631.1055,119.26864,631.1055,110.547905,673.4684,119.26864,673.4684,110.547905,-1.0,p1c1,0,108.23773,673.4684,114.90827,1.5707963267948966,8.720733,42.362835,5.222384
2,1623877088.8799999,11,midsize,1891.00810353764,2207.6752063576578,2189.2452799295834,2590.435723978779,0,0,3D Detector,2068.4035518865817,2590.435723978779,2179.1598025438634,2554.126953317591,1891.00810353764,2307.772171197172,1992.7379065964253,2278.3099568734297,2077.5788869966786,2513.8160881430986,2189.2452799295834,2478.150285296051,1897.7523149725891,2236.5642523551182,2000.2533479825872,2207.6752063576578,617.9081,42.678535,617.9081,47.886307,603.45233,42.678535,603.45233,47.886307,1.0,p1c1,0,109.264885,603.45233,45.28242,0,5.207771,14.455734,5.1435623
3,1623877088.9299998,0,midsize,-21921.91731208796,-23149.114470411147,-9596.354503384962,-10607.118757610742,0,0,3D Detector,-21921.91731208796,-23149.114470411147,-18663.688003173414,-20872.167413958243,-11221.8870940996,-12109.239561804605,-10027.029915509698,-11467.438451100139,-20175.167317662537,-20576.63640379556,-17303.218536715864,-18694.929627747453,-10718.698355601424,-11175.375811241938,-9596.354503384962,-10607.118757610742,774.0542,79.443924,774.0542,73.97757,788.6139,79.443924,788.6139,73.97757,-1.0,p1c1,0,109.13963,788.6139,76.71075,1.5707963267948966,5.46635,14.5596695,5.5293684
3,1623877088.9299998,1,pickup,790.2540301991315,1000.4788995698274,904.9705223790171,1157.6640468319865,0,0,3D Detector,828.8528907412043,1157.6640468319865,904.9705223790171,1146.7364458353197,791.8117069618655,1059.8799621247465,862.790015362175,1050.4206577342547,827.3817274977689,1104.0702029427384,903.9329245459433,1093.492967887853,790.2540301991315,1009.6290725985269,861.6091151789226,1000.4788995698274,474.107,15.808376,474.107,22.202755,453.78128,15.808376,453.78128,22.202755,1.0,p1c1,0,109.23985,453.78128,19.005566,0,6.394378,20.325714,6.298076
3,1623877088.9299998,2,midsize,2460.8481567689673,1998.970840893839,2822.6871323024793,2368.4628188148117,0,0,3D Detector,2543.571886011873,2070.1974984980716,2460.8481567689673,2093.6691157502737,2806.9285106075495,2339.179117217,2717.2889303021293,2368.4628188148117,2555.4917577976316,1998.970840893839,2472.2021484538254,2021.918436578614,2822.6871323024793,2261.9465142914705,2732.392685842912,2290.6292325835634,600.8758,80.503944,600.8758,75.57647,617.52563,80.503944,617.52563,75.57647,-1.0,p1c1,0,109.01372,617.52563,78.04021,1.5707963267948966,4.9274716,16.64982,5.5146046
3,1623877088.9299998,3,midsize,1529.9797235791689,4074.7625543361555,2149.508245423143,5553.315762838462,0,0,3D Detector,1860.5276121611134,5553.315762838462,2120.775085348794,5383.82021943003,1529.9797235791689,4324.096171370428,1743.6126370091918,4218.214226582306,1882.6535945557162,5403.875474382966,2149.508245423143,5234.113149482687,1539.8394916094774,4179.571758208343,1757.9365706596743,4074.7625543361555,671.6699,3.912395,671.6699,9.831978,654.6675,3.912395,654.6675,9.831978,1.0,p1c1,0,109.29887,654.6675,6.872186,0,5.9195824,17.00243,7.530065
3,1623877088.9299998,4,midsize,673.3113137468665,1212.4703904837827,791.6755811001279,1387.5525287569703,0,0,3D Detector,701.6219561321943,1387.5525287569703,791.6755811001279,1372.7389025208674,675.821877126533,1282.1144667457652,760.1980333101017,1269.1479921304785,699.0996003939091,1327.0975689051652,789.7524887580984,1312.7311265373553,673.3113137468665,1225.036350389308,758.2132276711301,1212.4703904837827,507.29962,1.2890875,507.29962,7.6979256,491.3164,1.2890875,491.3164,7.6979256,1.0,p1c1,0,109.008575,491.3164,4.4935064,0,6.408838,15.983228,6.231537
3,1623877088.9299998,5,midsize,2626.3258625202716,1887.498672630356,2983.5891312509234,2207.5640434906363,0,0,3D Detector,2716.174228030227,1950.5857972792294,2626.3258625202716,1975.2947577432096,2968.700393882289,2177.4434133416676,2872.4055688882954,2207.5640434906363,2727.826639666145,1887.498672630356,2637.4567551273967,1911.6814675424157,2983.5891312509234,2109.480934307679,2886.705211181799,2139.0021479469697,596.8419,94.88737,596.8419,89.129814,612.6523,94.88737,612.6523,89.129814,-1.0,p1c1,0,109.80388,612.6523,92.00859,1.5707963267948966,5.757557,15.8103485,5.085701
3,1623877088.9299998,6,sedan,1054.0589026894363,1241.8135255692941,1188.9178260539038,1406.73814982025,0,0,3D Detector,1101.3809889414522,1406.73814982025,1188.319018428568,1391.6763564151042,1054.2813519699794,1310.4162263204196,1136.4818056398738,1297.0555744657618,1101.439840081595,1348.1613292815985,1188.9178260539038,1333.5337091606414,1054.0589026894363,1254.7807771991863,1136.7419179017306,1241.8135255692941,518.70703,27.718369,518.70703,34.074554,504.5687,27.718369,504.5687,34.074554,1.0,p1c1,0,108.98681,504.5687,30.896461,0,6.356185,14.13836,5.970707
3,1623877088.9299998,8,pickup,3485.294180230033,2189.4912550861873,5035.270926027048,3376.4407599379415,0,0,3D Detector,3624.7986651317224,2261.15737498226,3485.294180230033,2310.403866877958,4988.6414283826925,3278.269214723387,4827.821445708998,3376.4407599379415,3646.1966635187973,2189.4912550861873,3505.90955742479,2237.758486786886,5035.270926027048,3188.929899709754,4873.77672653919,3285.810557496377,625.6936,119.26864,625.6936,110.547905,668.05646,119.26864,668.05646,110.547905,-1.0,p1c1,0,108.23773,668.05646,114.90827,1.5707963267948966,8.720733,42.362835,5.222384
3,1623877088.9299998,11,midsize,1953.6753659856176,2303.245965988688,2272.1652639179742,2714.517273465287,0,0,3D Detector,2146.275289810986,2714.517273465287,2260.843415705657,2674.980400958446,1953.6753659856176,2407.6267684346353,2058.648385205985,2375.8265610893395,2156.6255890772427,2635.688195352516,2272.1652639179742,2596.820902521765,1961.2394653774193,2334.447055772673,2067.032522504705,2303.245965988688,623.37134,42.678535,623.37134,47.886307,608.9156,42.678535,608.9156,47.886307,1.0,p1c1,0,109.264885,608.9156,45.28242,0,5.207771,14.455734,5.1435623
4,1623877088.9799998,0,midsize,-33729.026736936394,-35325.46510282778,-11350.70631792757,-12440.417134363348,0,0,3D Detector,-33729.026736936394,-35325.46510282778,-27280.95902139735,-30251.098354986938,-13518.3687255642,-14476.317657932976,-11952.91940311855,-13562.51702277133,-29796.171881550355,-30122.15731746301,-24494.761563027332,-26225.418877701683,-12799.782976578725,-13235.899897485395,-11350.70631792757,-12440.417134363348,768.61816,79.46101,768.61816,73.992966,783.5997,79.46101,783.5997,73.992966,-1.0,p1c1,0,110.01681,783.5997,76.72699,1.5707963267948966,5.468045,14.981499,5.599443
4,1623877088.9799998,1,pickup,791.1725992266586,1023.0168858261641,923.7341816896278,1192.2983627558856,0,0,3D Detector,835.1346370990195,1192.2983627558856,923.7341816896278,1179.2631849201564,792.5566760785314,1078.4326215566823,874.3709113125169,1067.3768726068436,833.841947558644,1144.2288812975696,922.8949336387444,1131.5577934754056,791.1725992266586,1033.7567613854612,873.3732467997864,1023.0168858261641,480.45154,15.28106,480.45154,22.554232,457.699,15.28106,457.699,22.554232,1.0,p1c1,0,112.15703,457.699,18.917646,0,7.273172,22.752525,5.5326242
4,1623877088.9799998,2,midsize,2380.234829672008,1928.2112005238457,2715.840122571307,2262.6099916343546,0,0,3D Detector,2463.5681296724,1989.7984048256783,2380.234829672008,2012.4135829176992,2703.233145100161,2234.7285997651065,2613.1825742632664,2262.6099916343546,2473.2173301960192,1928.2112005238457,2389.388899413,1950.367790356866,2715.840122571307,2168.1484197552436,2625.218219441578,2195.504962634792,595.0884,80.441185,595.0884,75.34521,611.4748,80.441185,611.4748,75.34521,-1.0,p1c1,0,108.481155,611.4748,77.893196,1.5707963267948966,5.095977,16.38642,4.9028683
4,1623877088.9799998,3,midsize,1599.3456075802223,4340.985947023557,2271.6543143855274,5914.650023664642,0,0,3D Detector,1960.0690610662386,5914.650023664642,2245.666620820267,5714.891199307858,1599.3456075802223,4575.147421633374,1833.2319428213766,4451.979256534254,1980.2906229558262,5802.150910618268,2271.6543143855274,5601.6046258211245,1608.5327604841134,4463.440153388109,1846.3075173948116,4340.985947023557,675.3835,3.9544046,675.3835,10.156507,658.8633,3.9544046,658.8633,10.156507,1.0,p1c1,0,103.56444,658.8633,7.0554557,0,6.202102,16.520191,5.7641363
4,1623877088.9799998,4,midsize,681.5618723571633,1239.1389733172741,809.0558065909573,1429.0473127012367,0,0,3D Detector,713.187396039866,1429.0473127012367,809.0558065909573,1412.865105148475,684.0585396508485,1310.4229067097876,773.3084609904665,1296.4467862340223,710.6869821926266,1367.5624612411411,807.2060368602394,1351.8620830550367,681.5618723571633,1252.6878989194145,771.3753133613959,1239.1389733172741,513.0568,1.3823967,513.0568,8.043901,495.85614,1.3823967,495.85614,8.043901,1.0,p1c1,0,111.54803,495.85614,4.713149,0,6.6615047,17.200655,6.20392
4,1623877088.9799998,5,midsize,2534.34698438348,1800.5396716134828,2859.7392788177044,2095.290099070389,0,0,3D Detector,2619.643876878631,1865.254684244237,2534.34698438348,1887.5467993906598,2845.695637398941,2068.464746445706,2754.5401000235815,2095.290099070389,2630.7785011156907,1800.5396716134828,2544.9701941450858,1822.3170307478993,2859.7392788177044,1998.9908288407892,2768.007385373029,2025.2318525722972,589.9744,94.80762,589.9744,89.18025,605.4241,94.80762,605.4241,89.18025,-1.0,p1c1,0,111.90114,605.4241,91.993935,1.5707963267948966,5.6273603,15.449671,5.378608
4,1623877088.9799998,6,sedan,1069.53579444468,1272.356356961537,1211.9041424955958,1443.338088651721,0,0,3D Detector,1119.203746620964,1443.338088651721,1211.1594535616832,1427.0303922110772,1069.668020699791,1342.0249368497277,1156.4822097171402,1327.6103598456905,1119.375395863601,1384.6530995820076,1211.9041424955958,1368.803839829921,1069.53579444468,1286.3564295251276,1156.8605819317409,1272.356356961537,523.6459,27.71354,523.6459,34.303436,509.4001,27.71354,509.4001,34.303436,1.0,p1c1,0,107.20546,509.4001,31.008488,0,6.589896,14.245809,5.872161
4,1623877088.9799998,8,pickup,3403.97741875646,2127.5216563292265,4879.951909143799,3254.453342971181,0,0,3D Detector,3550.765083003595,2201.1055720064996,3403.97741875646,2251.180292446277,4834.7839522896165,3156.7692766627156,4664.718212414721,3254.453342971181,3571.943568125113,2127.5216563292265,3424.2977840194285,2176.535446363458,4879.951909143799,3065.2064949678806,4709.076241509961,3161.4648930653893,622.169,119.55632,622.169,110.25522,664.435,119.55632,664.435,110.25522,-1.0,p1c1,0,101.202286,664.435,114.90577,1.5707963267948966,9.301095,42.26597,5.456046
4,1623877088.9799998,11,midsize,2024.3103902452344,2423.1576167151807,2355.862156646794,2843.812077163716,0,0,3D Detector,2226.8682257458386,2843.812077163716,2345.1267288206227,2800.837001773332,2024.3103902452344,2520.9618121405697,2132.7222890612807,2486.4572520123734,2236.7275520987005,2775.178090227483,2355.862156646794,2732.788614393356,2031.5471637435248,2457.13299991669,2140.700127427214,2423.1576167151807,628.5856,42.659096,628.5856,47.858322,614.6261,42.659096,614.6261,47.858322,1.0,p1c1,0,107.81695,614.6261,45.25871,0,5.1992297,13.959485,4.3638363
5,1623877089.0299997,0,midsize,-73148.55259197661,-75990.32155119913,-14167.620388125346,-15394.693013794642,0,0,3D Detector,-73148.55259197661,-75990.32155119913,-50683.82267935565,-55731.238235160774,-17373.65961420095,-18453.40381390667,-15095.420585109548,-16983.951718157994,-57146.1714842277,-57294.93715377297,-42009.50229851674,-44594.234823058585,-16227.97520430087,-16641.878471295822,-14167.620388125346,-15394.693013794642,763.1173,79.46101,763.1173,73.992966,778.0988,79.46101,778.0988,73.992966,-1.0,p1c1,0,110.01681,778.0988,76.72699,1.5707963267948966,5.468045,14.981499,5.599443
5,1623877089.0299997,1,pickup,801.0298833306623,1048.1055704092494,937.2579566830689,1223.5221937730137,0,0,3D Detector,846.8102038318773,1223.5221937730137,937.2579566830689,1209.916042824659,802.3959378543583,1104.745643789438,885.7845051846343,1093.2468143436286,845.5486652689269,1174.5378963920912,936.4690502692301,1161.3093434256484,801.0298833306623,1059.2775418546796,884.8199355002345,1048.1055704092494,486.0594,15.28106,486.0594,22.554232,463.30685,15.28106,463.30685,22.554232,1.0,p1c1,0,112.15703,463.30685,18.917646,0,7.273172,22.752525,5.5326242
5,1623877089.0299997,2,midsize,2313.1733026318034,1859.1082854482447,2629.7177101449543,2173.780389437105,0,0,3D Detector,2394.473915882259,1919.1862663681704,2313.1733026318034,1940.3864711808826,2618.203624336414,2147.8310729854916,2530.4769287628856,2173.780389437105,2403.3409589076387,1859.1082854482447,2321.5677330833273,1879.8698177865667,2629.7177101449543,2082.9792897292573,2541.446287905222,2108.426670543742,589.6643,80.441185,589.6643,75.34521,606.0507,80.441185,606.0507,75.34521,-1.0,p1c1,0,108.481155,606.0507,77.893196,1.5707963267948966,5.095977,16.38642,4.9028683
5,1623877089.0299997,3,midsize,1694.1868321278262,4672.987616667729,2458.0883661192292,6503.708773712969,0,0,3D Detector,2118.7005607746873,6503.708773712969,2425.2013670888637,6264.642680695293,1694.1868321278262,4927.328755654316,1942.2360923604356,4785.759730408779,2144.976395863949,6395.18911642526,2458.0883661192292,6154.147279585474,1705.9095014793586,4814.096598977794,1958.3285822527562,4672.987616667729,680.56165,3.9544046,680.56165,10.156507,664.04144,3.9544046,664.04144,10.156507,1.0,p1c1,0,103.56444,664.04144,7.0554557,0,6.202102,16.520191,5.7641363
5,1623877089.0299997,4,midsize,690.5300169373554,1273.8651645690938,821.8633551590358,1471.5877264081655,0,0,3D Detector,723.6334218070073,1471.5877264081655,821.8633551590358,1454.5754265349797,693.0308019879428,1346.9615636320882,784.3245855155983,1332.3229800219747,721.138442527605,1408.7848613758065,820.0516345649803,1392.274209250742,690.5300169373554,1288.0598404951725,782.4135517475313,1273.8651645690938,518.6342,1.3823967,518.6342,8.043901,501.43353,1.3823967,501.43353,8.043901,1.0,p1c1,0,111.54803,501.43353,4.713149,0,6.6615047,17.200655,6.20392
5,1623877089.0299997,5,midsize,2464.081315261295,1737.186471934607,2771.781934414131,2015.4685864861456,0,0,3D Detector,2547.41151300936,1800.3211348613518,2464.081315261295,1821.2539822187305,2758.893989235155,1990.4340853176845,2669.934976401657,2015.4685864861456,2557.68546365977,1737.186471934607,2473.8654082124417,1757.6273039406835,2771.781934414131,1922.7540298627237,2682.2709761770107,1947.2305645355684,584.37933,94.80762,584.37933,89.18025,599.829,94.80762,599.829,89.18025,-1.0,p1c1,0,111.90114,599.829,91.993935,1.5707963267948966,5.6273603,15.449671,5.378608
5,1623877089.0299997,6,sedan,1087.551127419064,1307.2319686377018,1234.5160126979401,1484.9693560916014,0,0,3D Detector,1139.5588043501261,1484.9693560916014,1233.6088237080446,1467.8502461320163,1087.577931721712,1378.6552577016223,1176.2584041197624,1363.5695587614769,1139.866492101002,1425.0668763500328,1234.5160126979401,1408.4244229030814,1087.551127419064,1321.8873565576937,1176.7644486414417,1307.2319686377018,529.00616,27.71354,529.00616,34.303436,514.7604,27.71354,514.7604,34.303436,1.0,p1c1,0,107.20546,514.7604,31.008488,0,6.589896,14.245809,5.872161
5,1623877089.0299997,8,pickup,3300.3371365140824,2050.0514885654443,4670.603194383684,3093.253000115842,0,0,3D Detector,3444.2878257342695,2121.857164854805,3300.3371365140824,2168.705367667443,4629.864314175545,3004.2526235189816,4462.149382241227,3093.253000115842,3463.877807178973,2050.0514885654443,3319.0907755735657,2095.88225669203,4670.603194383684,2915.1286172792993,4502.022653135362,3002.734666039501,617.1089,119.55632,617.1089,110.25522,659.3749,119.55632,659.3749,110.25522,-1.0,p1c1,0,101.202286,659.3749,114.90577,1.5707963267948966,9.301095,42.26597,5.456046
5,1623877089.0299997,11,midsize,2097.2427636899192,2534.6826410785393,2453.138911465944,2989.895186689234,0,0,3D Detector,2318.521483229041,2989.895186689234,2441.0321954136953,2942.7866550969597,2097.2427636899192,2637.206320960438,2209.27134756069,2599.75749132351,2329.6913457641976,2919.278987925346,2453.138911465944,2872.775668590591,2105.380416104721,2571.5801144942648,2218.198668370212,2534.6826410785393,633.97644,42.659096,633.97644,47.858322,620.01697,42.659096,620.01697,47.858322,1.0,p1c1,0,107.81695,620.01697,45.25871,0,5.1992297,13.959485,4.3638363
7,1623877089.1299996,0,midsize,-627177.237580989,-623632.3734946519,465099.7553220132,479262.1757870607,0,0,3D Detector,465099.7553220132,479262.1757870607,-335597.60665005137,-365934.4328298644,-24209.451130034773,-25505.149736082312,-20403.32035562897,-22762.989300885016,-627177.237580989,-623632.3734946519,-143677.95109191237,-151220.36486629292,-22083.822356763023,-22459.781496543405,-18778.89406771324,-20230.82726055441,757.61646,79.46101,757.61646,73.992966,772.59796,79.46101,772.59796,73.992966,-1.0,p1c1,0,110.01681,772.59796,76.72699,1.5707963267948966,5.468045,14.981499,5.599443
7,1623877089.1299996,1,pickup,811.3000065471957,1074.2360307650238,951.3917634897629,1256.1676698370684,0,0,3D Detector,859.0173681001788,1256.1676698370684,951.3917634897629,1241.9515929506706,812.6453089542026,1132.1554165718383,897.6697819547655,1120.1858679856193,857.791204051249,1206.234167023332,950.6586619447722,1192.409926397754,811.3000065471957,1085.8671741748556,896.7419334153267,1074.2360307650238,491.66724,15.28106,491.66724,22.554232,468.9147,15.28106,468.9147,22.554232,1.0,p1c1,0,112.15703,468.9147,18.917646,0,7.273172,22.752525,5.5326242
