Frame #,Timestamp,Object ID,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,fbrx,fbry,fblx,fbly,bbrx,bbry,bblx,bbly,ftrx,ftry,ftlx,ftly,btrx,btry,btlx,btly,fbr_x,fbr_y,fbl_x,fbl_y,bbr_x,bbr_y,bbl_x,bbl_y,direction,camera,acceleration,speed,veh rear x,veh center y,theta,width,length,height,"ts_bias for cameras ['p1c1', 'p1c2', 'p1c3', 'p1c4', 'p1c5', 'p1c6', 'p2c1', 'p2c2', 'p2c3', 'p2c4', 'p2c5', 'p2c6']"
-,1623877094.7033,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877094.7033,0,midsize,-262.82584710073405,-2043.8037987669013,-111.74089419265499,-1802.9308396085248,0,0,3D Detector,-118.52576944418128,-1873.6515079408634,-215.95383833817132,-1893.9298767443731,-156.40018663128046,-2019.9586891811543,-262.82584710073405,-2043.8037987669013,-111.74089419265499,-1802.9308396085248,-208.54086671798137,-1822.3030251168811,-148.8012173492805,-1942.2649087456255,-254.47876758103402,-1965.0181633887087,939.70105,2.6389685,939.70105,8.369145,923.006,2.6389685,923.006,8.369145,1.0,p1c1,0,96.692375,923.006,5.504057,0,5.730177,16.695068,5.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877094.7367,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877094.7367,0,midsize,-253.18876971935802,-2012.9378835952566,-105.28318302013751,-1778.5975200125256,0,0,3D Detector,-111.92973072293464,-1848.1149432588288,-207.7968662095713,-1867.800681746494,-148.62197133158847,-1989.8506318782115,-253.18876971935802,-2012.9378835952566,-105.28318302013751,-1778.5975200125256,-200.54199703170596,-1797.4074022872162,-141.1933744384995,-1913.6028743606666,-245.0376977644058,-1935.6381610918236,942.91614,2.6398997,942.91614,8.370077,926.22107,2.6398997,926.22107,8.370077,1.0,p1c1,0,96.25995,926.22107,5.504988,0,5.730177,16.695068,5.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877094.77,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877094.77,0,midsize,-243.86324753379563,-1983.1185765991975,-99.01106364334383,-1755.0155533328018,0,0,3D Detector,-105.52454579829957,-1823.3710180688763,-199.88169378616962,-1842.4909910936424,-141.089491519503,-1960.752011923852,-243.86324753379563,-1983.1185765991975,-99.01106364334383,-1755.0155533328018,-192.77872433369743,-1773.2884770758596,-133.82419997843422,-1885.8963522507947,-235.8997937778984,-1907.2486696924245,946.1265,2.6399302,946.1265,8.370108,929.43146,2.6399302,929.43146,8.370108,1.0,p1c1,0,96.40828,929.43146,5.5050187,0,5.730177,16.695068,5.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877094.8033,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877094.8033,0,midsize,-234.8340268035909,-1954.294679097481,-92.91628567338128,-1732.1515794092352,0,0,3D Detector,-99.30168434518738,-1799.3843474010582,-192.19739888868975,-1817.963823184893,-133.7908527795134,-1932.6140206510668,-234.8340268035909,-1954.294679097481,-92.91628567338128,-1732.1515794092352,-185.24046467481634,-1749.9113913776164,-126.68220875988217,-1859.099410680908,-227.05029992494335,-1879.801520488346,949.3321,2.63906,949.3321,8.369237,932.637,2.63906,932.637,8.369237,1.0,p1c1,0,96.26348,932.637,5.5041485,0,5.730177,16.695068,5.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877094.8367,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877094.8367,0,midsize,-226.08619527456423,-1926.4161935681457,-86.99062895975523,-1709.972518930226,0,0,3D Detector,-93.25265601972882,-1776.1198749838682,-184.73316331514405,-1794.182608023025,-126.71437806753627,-1905.3889047581167,-226.08619527456423,-1926.4161935681457,-86.99062895975523,-1709.972518930226,-177.9167250440658,-1727.2416447624037,-119.75611406246195,-1833.1670707614335,-218.47477726288156,-1853.24963255189,952.53296,2.6372886,952.53296,8.367466,935.8379,2.6372886,935.8379,8.367466,1.0,p1c1,0,95.83417,935.8379,5.502377,0,5.730177,16.695068,5.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877094.87,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877094.87,0,midsize,-217.6064232196406,-1899.4384304423452,-81.22682315194137,-1688.4489130157915,0,0,3D Detector,-87.36994807356318,-1753.5463734958998,-177.47934441488763,-1771.1147440073573,-119.84968799166042,-1879.0340046903366,-217.6064232196406,-1899.4384304423452,-81.22682315194137,-1688.4489130157915,-170.79815503754622,-1705.2484878514447,-113.03588665036258,-1808.0591578222002,-210.16032112928687,-1827.550929238187,955.729,2.6346169,955.729,8.364794,939.03394,2.6346169,939.03394,8.364794,1.0,p1c1,0,95.97755,939.03394,5.4997053,0,5.730177,16.695068,5.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877094.9033,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877094.9033,0,midsize,-209.38162546527465,-1873.317516717465,-75.61756066521603,-1667.5513902131552,0,0,3D Detector,-81.64601769788389,-1731.632735668443,-170.4263555072486,-1748.7278233435734,-113.18651065011152,-1853.5073529480912,-209.38162546527465,-1873.317516717465,-75.61756066521603,-1667.5513902131552,-163.87545018617516,-1683.9013272745965,-106.51159043792956,-1783.7361136334853,-202.094252174284,-1802.6640658956117,958.92035,2.631044,958.92035,8.361221,942.2253,2.631044,942.2253,8.361221,1.0,p1c1,0,95.83573,942.2253,5.4961324,0,5.730177,16.695068,5.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
-,1623877094.9367,-1,,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,0,0,3D Detector,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-0.1647852229816721,260.7753157720387,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,p1c1,0,0.0,-100.0,-100.0,0,0.0,0.0,0.0,"[0.0, 0.0506, 0.0604, 0.035, 0.028, 0.0, -0.07299999999999998, -0.029, -0.0398, 0.0, 0.0, -0.016]"
