Frame #,Timestamp,Object ID,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,fbrx,fbry,fblx,fbly,bbrx,bbry,bblx,bbly,ftrx,ftry,ftlx,ftly,btrx,btry,btlx,btly,fbr_x,fbr_y,fbl_x,fbl_y,bbr_x,bbr_y,bbl_x,bbl_y,direction,camera,acceleration,speed,veh rear x,veh center y,theta,width,length,height
2,1623877088.802222,1,pickup,774.3375767488768,960.5728345241117,884.0440178254111,1109.1382844611253,0,0,3D Detector,810.4710478534473,1109.1382844611253,884.0440178254111,1098.9524593252406,775.9232747494763,1017.9364915656843,844.6830206510634,1009.074794702163,808.9532440127833,1057.1939639761072,882.9311604380141,1047.3378710109607,774.3375767488768,969.142644290778,843.4508223515622,960.5728345241117,464.3968,15.808376,464.3968,22.202755,444.07108,15.808376,444.07108,22.202755,1.0,p1c1,0,109.23985,444.07108,19.005566,0,6.394378,20.325714,6.298076
2,1623877088.802222,2,midsize,2603.0075369804513,2144.766653343181,3009.6525130189793,2560.8143100647894,0,0,3D Detector,2689.641937257173,2219.3874377701086,2603.0075369804513,2246.002545319428,2990.9046431090915,2527.0847679743615,2896.7936447708475,2560.8143100647894,2703.6270062232043,2144.766653343181,2616.376610755501,2170.8140686697056,3009.6525130189793,2445.959231529112,2914.8289731113905,2479.0396200789105,610.56586,80.503944,610.56586,75.57647,627.2157,80.503944,627.2157,75.57647,-1.0,p1c1,0,109.01372,627.2157,78.04021,1.5707963267948966,4.9274716,16.64982,5.5146046
2,1623877088.802222,3,midsize,1397.522930396695,3609.916249806331,1903.2878336867561,4780.2619037891955,0,0,3D Detector,1652.6466748229097,4780.2619037891955,1884.1263889385407,4652.46655484934,1397.522930396695,3831.524623261562,1591.1520790625225,3747.0407553157984,1666.5691047455803,4632.165554608356,1903.2878336867561,4505.1130729162805,1403.6387662506495,3693.1534551998416,1600.9343258388596,3609.916249806331,661.95447,3.912395,661.95447,9.831978,644.952,3.912395,644.952,9.831978,1.0,p1c1,0,109.29887,644.952,6.872186,0,5.9195824,17.00243,7.530065
2,1623877088.802222,4,midsize,659.2798546193134,1157.8681425431316,772.0880315154976,1321.926961367528,0,0,3D Detector,685.5637624292502,1321.926961367528,772.0880315154976,1308.2773343160002,661.774758762403,1224.70762947093,743.0441853983458,1212.6956047421538,683.0461632691936,1263.5635553143836,770.1234316043465,1250.3319564094927,659.2798546193134,1169.5046341603904,741.0368670984791,1157.8681425431316,497.61,1.2890875,497.61,7.6979256,481.62677,1.2890875,481.62677,7.6979256,1.0,p1c1,0,109.008575,481.62677,4.4935064,0,6.408838,15.983228,6.231537
2,1623877088.802222,5,midsize,2772.3038774025717,2019.203838606973,3170.3884081232522,2377.3259475435902,0,0,3D Detector,2866.0474218082686,2085.2248171108163,2772.3038774025717,2113.080232831638,3152.895758544955,2342.9158552810254,3052.261288370957,2377.3259475435902,2879.5740862874954,2019.203838606973,2785.2681295303987,2046.4890516403048,3170.3884081232522,2271.6084053956865,3069.1203236709125,2305.369186457522,606.60223,94.88737,606.60223,89.129814,622.4126,94.88737,622.4126,89.129814,-1.0,p1c1,0,109.80388,622.4126,92.00859,1.5707963267948966,5.757557,15.8103485,5.085701
2,1623877088.802222,6,sedan,1024.7416802613454,1185.011506815165,1152.485254695781,1339.4766172211798,0,0,3D Detector,1068.491345001081,1339.4766172211798,1152.126955511967,1325.613365962896,1025.120554525406,1250.7804354468826,1104.3600933864864,1238.4223770491326,1068.3500354212513,1282.9464053575005,1152.485254695781,1269.488783983183,1024.7416802613454,1197.001033560955,1104.4295434893763,1185.011506815165,509.01935,27.718369,509.01935,34.074554,494.88098,27.718369,494.88098,34.074554,1.0,p1c1,0,108.98681,494.88098,30.896461,0,6.356185,14.13836,5.970707
2,1623877088.802222,8,pickup,3715.0921822078576,2361.20799157759,5528.802044316278,3757.5376024458674,0,0,3D Detector,3859.8014756239845,2436.415218015692,3715.0921822078576,2492.8755040349392,5470.927534449003,3637.943307544322,5307.760653428374,3757.5376024458674,3884.8579364096,2361.20799157759,3739.337619070337,2416.6097443455483,5528.802044316278,3544.025437259973,5365.204711795544,3662.3398939567064,635.31476,119.26864,635.31476,110.547905,677.6776,119.26864,677.6776,110.547905,-1.0,p1c1,0,108.23773,677.6776,114.90827,1.5707963267948966,8.720733,42.362835,5.222384
2,1623877088.802222,11,midsize,1845.4764936400816,2138.22217463932,2129.444300659219,2500.9734267512204,0,0,3D Detector,2012.2583426056706,2500.9734267512204,2120.209332605091,2466.9078985233605,1845.4764936400816,2235.221681670552,1944.8124933192973,2207.4028165063482,2020.6273527094336,2426.009724187245,2129.444300659219,2392.566343049875,1851.6516553997103,2165.4874790298427,1951.7236915885708,2138.22217463932,613.6589,42.678535,613.6589,47.886307,599.2031,42.678535,599.2031,47.886307,1.0,p1c1,0,109.264885,599.2031,45.28242,0,5.207771,14.455734,5.1435623
3,1623877088.813333,0,midsize,-14117.301402717716,-15096.615403229378,-7582.759283576923,-8493.992428096379,0,0,3D Detector,-14117.301402717716,-15096.615403229378,-12448.722661119795,-14104.495941695272,-8694.95769214816,-9502.0521116678,-7858.992571918549,-9106.594315455395,-13347.653080606264,-13788.982280522698,-11807.204659322026,-12927.250246384794,-8379.836857429449,-8850.168958407026,-7582.759283576923,-8493.992428096379,782.54285,79.443924,782.54285,73.97757,797.10254,79.443924,797.10254,73.97757,-1.0,p1c1,0,109.13963,797.10254,76.71075,1.5707963267948966,5.46635,14.5596695,5.5293684
3,1623877088.813333,1,pickup,776.2691261596409,965.4166613662517,886.5788904754612,1115.014917346582,0,0,3D Detector,812.6971507961259,1115.014917346582,886.5788904754612,1104.74063671552,777.8517138755936,1023.0273292663467,846.8811869040998,1014.0941301727829,811.1846064112004,1062.8698448533687,885.4747128053916,1052.9277779028027,776.2691261596409,974.0558956621458,845.654888979125,965.4166613662517,465.61057,15.808376,465.61057,22.202755,445.28485,15.808376,445.28485,22.202755,1.0,p1c1,0,109.23985,445.28485,19.005566,0,6.394378,20.325714,6.298076
3,1623877088.813333,2,midsize,2584.218307401181,2125.498761387562,2984.7742143687483,2535.2160231660005,0,0,3D Detector,2670.3468025987904,2199.6801812627787,2584.218307401181,2225.868609897688,2966.4384787999484,2502.0960345797866,2872.9050169739153,2535.2160231660005,2684.049942153038,2125.498761387562,2597.3119746149787,2151.1251376106793,2984.7742143687483,2421.4738251007407,2890.5356119152116,2453.9507429423097,609.3546,80.503944,609.3546,75.57647,626.00446,80.503944,626.00446,75.57647,-1.0,p1c1,0,109.01372,626.00446,78.04021,1.5707963267948966,4.9274716,16.64982,5.5146046
3,1623877088.813333,3,midsize,1412.4844637369165,3662.430347720891,1930.3978357071067,4865.358753298882,0,0,3D Detector,1675.5299611987869,4865.358753298882,1910.2671299694343,4733.253506300177,1412.4844637369165,3887.1625823454947,1608.411404230219,3800.38003375282,1690.273970420704,4716.823551137822,1930.3978357071067,4585.379340888046,1418.9898928715647,3747.977458086332,1618.6710082153395,3662.430347720891,663.1689,3.912395,663.1689,9.831978,646.16644,3.912395,646.16644,9.831978,1.0,p1c1,0,109.29887,646.16644,6.872186,0,5.9195824,17.00243,7.530065
3,1623877088.813333,4,midsize,660.9740979223282,1164.463027273858,774.4487553939246,1329.8337182392866,0,0,3D Detector,687.4984997345342,1329.8337182392866,774.4487553939246,1316.0463491508874,663.4712388577872,1231.6406924843668,745.1164508063113,1219.515318323835,684.9798762080153,1271.2165297634897,772.4886157167883,1257.8506836035683,660.9740979223282,1176.209869693665,743.1114358633612,1164.463027273858,498.82117,1.2890875,498.82117,7.6979256,482.83795,1.2890875,482.83795,7.6979256,1.0,p1c1,0,109.008575,482.83795,4.4935064,0,6.408838,15.983228,6.231537
3,1623877088.813333,5,midsize,2753.058134658031,2001.8435181360044,3145.623207009064,2354.8136163390113,0,0,3D Detector,2846.3000040258385,2067.48466687175,2753.058134658031,2094.914594604373,3128.4874211108527,2320.988554307423,3028.410404106791,2354.8136163390113,2859.5719528520804,2001.8435181360044,2765.7729366874396,2028.70895955134,3145.623207009064,2250.114106837061,3044.918197962577,2283.296256617369,605.3822,94.88737,605.3822,89.129814,621.19257,94.88737,621.19257,89.129814,-1.0,p1c1,0,109.80388,621.19257,92.00859,1.5707963267948966,5.757557,15.8103485,5.085701
3,1623877088.813333,6,sedan,1028.279272418763,1191.867594467298,1156.8732037342788,1347.5767870246148,0,0,3D Detector,1072.4521780418554,1347.5767870246148,1156.4869204515196,1333.5718048846381,1028.6399870054263,1257.9779114339833,1108.2380068905982,1245.500905935065,1072.3340590887942,1290.7983042447127,1156.8732037342788,1277.2023726039445,1028.279272418763,1203.9730844929138,1108.3296948586185,1191.867594467298,510.23032,27.718369,510.23032,34.074554,496.09195,27.718369,496.09195,34.074554,1.0,p1c1,0,108.98681,496.09195,30.896461,0,6.356185,14.13836,5.970707
3,1623877088.813333,8,pickup,3684.564622609478,2338.4116434680814,5461.545103297156,3705.5302546470657,0,0,3D Detector,3828.6197600154615,2413.1608568947145,3684.564622609478,2468.6350244381624,5405.273076289628,3588.9802389817037,5242.26453140888,3705.5302546470657,3853.1743302088175,2338.4116434680814,3708.311048243393,2392.8373616636495,5461.545103297156,3495.634082104993,5298.064970291736,3610.8978046231914,634.1121,119.26864,634.1121,110.547905,676.475,119.26864,676.475,110.547905,-1.0,p1c1,0,108.23773,676.475,114.90827,1.5707963267948966,8.720733,42.362835,5.222384
3,1623877088.813333,11,midsize,1858.2155042943778,2157.6552868808512,2146.138122999526,2525.945375104187,0,0,3D Detector,2027.9303665741936,2525.945375104187,2136.669201416999,2491.260786656444,1858.2155042943778,2255.520139404276,1958.2244258108221,2227.2461880026194,2036.5210103767092,2450.5141437290217,2146.138122999526,2416.4576428993532,1864.5476183851788,2185.370132476053,1965.3023970304364,2157.6552868808512,614.8729,42.678535,614.8729,47.886307,600.4172,42.678535,600.4172,47.886307,1.0,p1c1,0,109.264885,600.4172,45.28242,0,5.207771,14.455734,5.1435623
4,1623877088.824444,0,midsize,-14803.995632791646,-15802.559729459137,-7709.687452735036,-8621.850453968515,0,0,3D Detector,-14803.995632791646,-15802.559729459137,-13013.307208312926,-14717.026573332047,-8855.668949168092,-9666.315179307083,-7998.309902661958,-9256.889954400456,-13953.385255300036,-14382.027180620384,-12308.650314516208,-13445.073567766418,-8525.904540533473,-8989.714907470194,-7709.687452735036,-8621.850453968515,781.4534,79.46101,781.4534,73.992966,796.43494,79.46101,796.43494,73.992966,-1.0,p1c1,0,110.01681,796.43494,76.72699,1.5707963267948966,5.468045,14.981499,5.599443
4,1623877088.824444,1,pickup,769.6441720343694,968.1935249837293,894.3398145719049,1124.4749005873407,0,0,3D Detector,809.7733238710592,1124.4749005873407,894.3398145719049,1112.6381960476463,771.0611515774631,1020.947392787695,849.4227479413448,1010.8296062432918,808.4220028536963,1078.415943219509,893.401445249398,1066.9143977459275,769.6441720343694,978.0190694994369,848.3601400744233,968.1935249837293,467.36655,15.28106,467.36655,22.554232,444.614,15.28106,444.614,22.554232,1.0,p1c1,0,112.15703,444.614,18.917646,0,7.273172,22.752525,5.5326242
4,1623877088.824444,2,midsize,2555.658384958922,2108.912909318161,2944.0265809023845,2498.069557188413,0,0,3D Detector,2644.0997403138717,2174.2960984428455,2555.658384958922,2200.8264117867043,2928.2955259069213,2464.7353560959955,2832.409440946122,2498.069557188413,2655.9415999658577,2108.912909318161,2566.947356510221,2134.9342305330474,2944.0265809023845,2393.8090996205224,2847.502028262213,2426.5620013900007,607.7445,80.441185,607.7445,75.34521,624.1309,80.441185,624.1309,75.34521,-1.0,p1c1,0,108.481155,624.1309,77.893196,1.5707963267948966,5.095977,16.38642,4.9028683
4,1623877088.824444,3,midsize,1421.6386446307897,3717.8238901125796,1941.3170916215424,4873.81921294817,0,0,3D Detector,1679.7768959245307,4873.81921294817,1925.7004830361673,4735.126212883097,1421.6386446307897,3915.254262568053,1627.886758625502,3823.193901310769,1691.0975857449412,4760.758464319351,1941.3170916215424,4622.569926924633,1426.7719177823656,3808.9141300506376,1636.045691696611,3717.8238901125796,663.3009,3.9544046,663.3009,10.156507,646.7807,3.9544046,646.7807,10.156507,1.0,p1c1,0,103.56444,646.7807,7.0554557,0,6.202102,16.520191,5.7641363
4,1623877088.824444,4,midsize,662.1966679482172,1164.1027765930364,781.528988271542,1337.687566361758,0,0,3D Detector,690.753522431668,1337.687566361758,781.528988271542,1323.2185632870312,664.675439663837,1231.4871362310325,749.4939985752954,1218.8902674588887,688.2535327597701,1279.0809859943718,779.6120406907763,1265.0516378678442,662.1966679482172,1176.3081223858412,747.5239378671811,1164.1027765930364,500.04285,1.3823967,500.04285,8.043901,482.8422,1.3823967,482.8422,8.043901,1.0,p1c1,0,111.54803,482.8422,4.713149,0,6.6615047,17.200655,6.20392
4,1623877088.824444,5,midsize,2717.6001442996658,1965.706824685864,3091.6439667500235,2305.8342793975753,0,0,3D Detector,2807.805009727788,2034.4028272278026,2717.6001442996658,2060.438744749882,3074.325292655707,2273.9922166095744,2977.701949852708,2305.8342793975753,2821.338235544271,1965.706824685864,2730.5675789075576,1991.1698577262587,3091.6439667500235,2199.9936125861436,2994.3840724400916,2231.1848816097936,603.02954,94.80762,603.02954,89.18025,618.4792,94.80762,618.4792,89.18025,-1.0,p1c1,0,111.90114,618.4792,91.993935,1.5707963267948966,5.6273603,15.449671,5.378608
4,1623877088.824444,6,sedan,1030.5823624786337,1196.8962233723178,1163.2151037810029,1353.7189758915868,0,0,3D Detector,1075.385666460345,1353.7189758915868,1162.796560503064,1339.091790059836,1030.925420806561,1262.7864714554214,1113.6740074805407,1249.771892640443,1075.2865486280225,1297.6984140202849,1163.2151037810029,1283.490768160872,1030.5823624786337,1209.530119913109,1113.7947153083173,1196.8962233723178,511.1386,27.71354,511.1386,34.303436,496.8928,27.71354,496.8928,34.303436,1.0,p1c1,0,107.20546,496.8928,31.008488,0,6.589896,14.245809,5.872161
4,1623877088.824444,8,pickup,3676.2072447838036,2330.729932208169,5456.479057809742,3699.6236583462755,0,0,3D Detector,3829.774334309243,2408.7653043625955,3676.2072447838036,2467.8155035667237,5397.958237276868,3575.9260635542523,5224.131600849163,3699.6236583462755,3855.4056748597945,2330.729932208169,3700.938249904596,2388.6119638448004,5456.479057809742,3478.5071975816,5282.119105190716,3600.7677062243156,633.97595,119.55632,633.97595,110.25522,676.24194,119.55632,676.24194,110.25522,-1.0,p1c1,0,101.202286,676.24194,114.90577,1.5707963267948966,9.301095,42.26597,5.456046
4,1623877088.824444,11,midsize,1875.2776527563053,2195.1223926925018,2159.945005286441,2549.8239058175955,0,0,3D Detector,2042.4186089974007,2549.8239058175955,2151.7359886942404,2514.599423331451,1875.2776527563053,2283.423438586602,1976.0488032771204,2254.564871086589,2049.8745071318763,2485.541765636614,2159.945005286441,2450.8521441992375,1880.825119620636,2223.502454038633,1982.2388561004395,2195.1223926925018,616.00696,42.659096,616.00696,47.858322,602.0475,42.659096,602.0475,47.858322,1.0,p1c1,0,107.81695,602.0475,45.25871,0,5.1992297,13.959485,4.3638363
5,1623877088.835555,0,midsize,-15649.012036277541,-16674.271653915974,-7955.478606716148,-8879.627176825026,0,0,3D Detector,-15649.012036277541,-16674.271653915974,-13703.436562912719,-15468.412931327475,-9159.761088210458,-9980.01411182874,-8261.560752470345,-9543.507377581114,-14705.922043987806,-15129.687757395486,-12928.024996995846,-14094.650956064792,-8809.02736120354,-9271.003177468912,-7955.478606716148,-8879.627176825026,780.2311,79.46101,780.2311,73.992966,795.2126,79.46101,795.2126,73.992966,-1.0,p1c1,0,110.01681,795.2126,76.72699,1.5707963267948966,5.468045,14.981499,5.599443
5,1623877088.835555,1,pickup,771.6110346395063,973.2039254783837,897.0172852191579,1130.650384514807,0,0,3D Detector,812.0825304083118,1130.650384514807,897.0172852191579,1118.7069251808603,773.0253760058595,1026.2002951122872,851.7032234169944,1015.9985099512943,810.7360361354728,1084.4070392211647,896.0873609118154,1072.8013483422626,771.6110346395063,983.1113310421907,850.6461305789055,973.2039254783837,468.61273,15.28106,468.61273,22.554232,445.8602,15.28106,445.8602,22.554232,1.0,p1c1,0,112.15703,445.8602,18.917646,0,7.273172,22.752525,5.5326242
5,1623877088.835555,2,midsize,2537.6807570985193,2090.3984826488627,2920.4463201431163,2473.7309641042416,0,0,3D Detector,2625.61253588083,2155.4027502518793,2537.6807570985193,2181.517626737896,2905.053449863977,2440.982676941573,2809.7487625032795,2473.7309641042416,2637.219944725699,2090.3984826488627,2548.7410993707986,2116.0093979788,2920.4463201431163,2370.489846965237,2824.5098352808004,2402.6623388236626,606.5392,80.441185,606.5392,75.34521,622.9256,80.441185,622.9256,75.34521,-1.0,p1c1,0,108.481155,622.9256,77.893196,1.5707963267948966,5.095977,16.38642,4.9028683
5,1623877088.835555,3,midsize,1436.424004483782,3769.7252763634665,1967.9056382771437,4957.4576440962555,0,0,3D Detector,1702.3004383813638,4957.4576440962555,1951.5424487245123,4814.256627548772,1436.424004483782,3970.1578952641166,1645.0266630114236,3875.677824466804,1714.252088103976,4844.138493406725,1967.9056382771437,4701.37155137148,1441.860023720717,3863.246833578693,1653.5577980714347,3769.7252763634665,664.45166,3.9544046,664.45166,10.156507,647.93146,3.9544046,647.93146,10.156507,1.0,p1c1,0,103.56444,647.93146,7.0554557,0,6.202102,16.520191,5.7641363
5,1623877088.835555,4,midsize,663.9534122695101,1170.9126670342273,784.0188790570384,1345.9473772859567,0,0,3D Detector,692.7817631145234,1345.9473772859567,784.0188790570384,1331.327386324345,666.4343152576001,1238.649984292643,751.655887374755,1225.9308869925985,690.2810567691934,1287.0778977483553,782.1071885958004,1272.9013490554805,663.9534122695101,1183.2370313636873,749.6885632223845,1170.9126670342273,501.28226,1.3823967,501.28226,8.043901,484.0816,1.3823967,484.0816,8.043901,1.0,p1c1,0,111.54803,484.0816,4.713149,0,6.6615047,17.200655,6.20392
5,1623877088.835555,5,midsize,2698.8572128868373,1948.817575400393,3067.756630498763,2284.1411444026776,0,0,3D Detector,2788.574759580769,2017.1157230728472,2698.8572128868373,2042.7555469530175,3050.7905582932835,2252.8355805246565,2954.7087703379316,2284.1411444026776,2801.852455238262,1948.817575400393,2711.574534030171,1973.8903614414487,3067.756630498763,2179.2893261589284,2971.0441715078487,2209.9507017270985,601.78625,94.80762,601.78625,89.18025,617.2359,94.80762,617.2359,89.18025,-1.0,p1c1,0,111.90114,617.2359,91.993935,1.5707963267948966,5.6273603,15.449671,5.378608
5,1623877088.835555,6,sedan,1034.1190635527742,1203.750347000454,1167.624323160487,1361.8334528837943,0,0,3D Detector,1079.353132688868,1361.8334528837943,1167.1775812759254,1347.0578321717917,1034.4439462607004,1269.9827504404443,1117.5633714541761,1256.8439515986272,1079.2772902281433,1305.5691954708052,1167.624323160487,1291.2166148577335,1034.1190635527742,1216.505415234043,1117.70643345603,1203.750347000454,512.3298,27.71354,512.3298,34.303436,498.08395,27.71354,498.08395,34.303436,1.0,p1c1,0,107.20546,498.08395,31.008488,0,6.589896,14.245809,5.872161
5,1623877088.835555,8,pickup,3648.232402047722,2309.866615790689,5395.375944724498,3652.3560012615094,0,0,3D Detector,3801.1476272233867,2387.45914944527,3648.232402047722,2445.553666755413,5338.350499590275,3531.561488557453,5164.733749510251,3652.3560012615094,3826.3027281437157,2309.866615790689,3672.4904189107338,2366.803451819013,5395.375944724498,3434.703606322363,5221.187216103761,3554.056453046753,632.85144,119.55632,632.85144,110.25522,675.11743,119.55632,675.11743,110.25522,-1.0,p1c1,0,101.202286,675.11743,114.90577,1.5707963267948966,9.301095,42.26597,5.456046
5,1623877088.835555,11,midsize,1888.3448475343557,2215.124095533332,2176.9714073162922,2575.361313055865,0,0,3D Detector,2058.4409032151566,2575.361313055865,2168.5553259542344,2539.493719537938,1888.3448475343557,2304.2508101211383,1989.7994014883855,2274.917127515969,2066.0931918359543,2510.681951220538,2176.9714073162922,2475.354152599578,1894.0322992222143,2243.9745793855423,1996.1380038064233,2215.124095533332,617.2049,42.659096,617.2049,47.858322,603.2454,42.659096,603.2454,47.858322,1.0,p1c1,0,107.81695,603.2454,45.25871,0,5.1992297,13.959485,4.3638363
7,1623877088.857777,0,midsize,-16594.158883827695,-17649.27731531318,-8216.824637271608,-9153.717282172436,0,0,3D Detector,-16594.158883827695,-17649.27731531318,-14469.003906621121,-16301.933276977561,-9484.73894384196,-10315.258576634113,-8542.053009813731,-9848.89658365739,-15542.329886150847,-15960.675928460561,-13611.37375350464,-14811.322000436254,-9110.908886921934,-9570.928601752728,-8216.824637271608,-9153.717282172436,779.00867,79.46101,779.00867,73.992966,793.9902,79.46101,793.9902,73.992966,-1.0,p1c1,0,110.01681,793.9902,76.72699,1.5707963267948966,5.468045,14.981499,5.599443
7,1623877088.857777,1,pickup,773.5948243555931,978.2571052678417,899.7194305926765,1136.8832696513089,0,0,3D Detector,814.4132010524601,1136.8832696513089,899.7194305926765,1124.8315818105325,775.0064298973055,1031.4982042722993,854.0030841756067,1021.2113521546046,813.0716823371457,1090.4540916686487,898.7981477251607,1078.7428111628024,773.5948243555931,988.2474173421465,852.9516390963315,978.2571052678417,469.85892,15.28106,469.85892,22.554232,447.10638,15.28106,447.10638,22.554232,1.0,p1c1,0,112.15703,447.10638,18.917646,0,7.273172,22.752525,5.5326242
