Video sequence name,Processing start time,Processing end time,Timestamp start time,Timestamp end time,Unique objects,GPU
/home/worklab/Data/cv/video/ground_truth_video_06162021/record_47_p1c5_00000.mp4,---,---,1623876788.66,1623876848.72,---,---

Processing fps
3.0454585204335607

Confidence Cutoff,NMS Cutoff
0.3,0.5

Frame #,Timestamp,Object Confidence,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,GPS lat of bbox bottom center,GPS long of bbox bottom center,fbrx,fbry,fblx,fbly,bbrx,bbry,bblx,bbly,ftrx,ftry,ftlx,ftly,btrx,btry,btlx,btly
578,1623876807.96,0.37609965,semi,123.68454,154.1588,713.99963,510.42328,---,---,3D Detector,---,---,135.03394,378.60147,209.867,455.0269,578.04425,327.68466,652.8773,404.11008,177.09058,267.90308,251.92365,344.3285,620.10095,216.98627,694.934,293.41168
578,1623876807.96,0.32829577,pickup,215.42029,906.437,250.17712,939.9583,---,---,3D Detector,---,---,240.32553,929.83105,225.11526,927.3071,236.08687,934.9374,220.87659,932.4134,244.58868,913.45844,229.3784,910.9345,240.35,918.56476,225.13972,916.04083
579,1623876808.0,0.9406228,sedan,1029.6849,77.87898,1128.4963,157.081,---,---,3D Detector,---,---,1027.2592,141.23595,1060.172,153.99469,1092.1506,107.64954,1125.0635,120.408295,1033.2574,115.13125,1066.1703,127.89,1098.1489,81.544846,1131.0618,94.3036
579,1623876808.0,0.75380015,midsize,649.9856,264.13684,779.41833,364.9933,---,---,3D Detector,---,---,659.233,347.35403,686.3556,364.8767,744.1142,301.693,771.2368,319.2157,656.7133,309.91934,683.83594,327.44202,741.59454,264.2583,768.71716,281.781
579,1623876808.0,0.5819058,sedan,1082.7336,455.66647,1206.4902,582.3229,---,---,3D Detector,---,---,1212.2928,514.04816,1165.5696,500.09833,1124.6062,573.97797,1077.8828,560.02814,1208.1666,481.01514,1161.4434,467.06537,1120.48,540.94495,1073.7566,526.9952
579,1623876808.0,0.4836101,sedan,-55.928383,648.60724,148.46957,811.07446,---,---,3D Detector,---,---,18.35502,765.4724,20.241741,781.5181,97.74753,714.8606,99.63425,730.9064,-2.4179153,731.32825,-0.5311928,747.37396,76.974594,680.71643,78.86131,696.7622
579,1623876808.0,0.35539246,semi,9.549133,85.78339,776.5514,607.5635,---,---,3D Detector,---,---,3.1906128,517.58386,75.1698,566.93036,731.2126,263.27228,803.1918,312.61877,-14.374695,382.30975,57.604523,431.65628,713.64734,127.998184,785.62646,177.34471
579,1623876808.0,0.34927648,semi,124.429565,199.98433,670.262,505.94305,---,---,3D Detector,---,---,128.01132,400.89777,187.02118,450.00272,548.18854,357.8397,607.1984,406.94467,182.16107,303.32257,241.17094,352.42755,602.3383,260.26453,661.3482,309.3695
580,1623876808.03,0.96775603,sedan,1014.2289,87.18083,1113.0334,173.20197,---,---,3D Detector,---,---,1019.3451,157.66605,1045.7644,171.49104,1075.8438,120.54622,1102.2631,134.37122,1024.255,126.38749,1050.6743,140.21248,1080.7537,89.267654,1107.173,103.09265
580,1623876808.03,0.95231366,midsize,633.4789,264.424,759.02014,381.85602,---,---,3D Detector,---,---,640.5222,362.1826,664.72253,379.89462,727.7339,312.29074,751.9342,330.00275,638.8602,317.73898,663.06055,335.45102,726.0719,267.84714,750.2722,285.55914
580,1623876808.03,0.51982045,sedan,1109.0138,448.8105,1227.5264,566.8965,---,---,3D Detector,---,---,1232.2965,497.71277,1188.5481,485.28098,1155.5255,562.5121,1111.777,550.08026,1225.7156,466.89548,1181.9672,454.46368,1148.9446,531.69476,1105.196,519.263
580,1623876808.03,0.35944444,pickup,216.36542,903.7743,253.98073,936.2177,---,---,3D Detector,---,---,244.34723,927.94366,226.67917,923.4905,238.9004,933.9402,221.23233,929.487,249.02823,909.30225,231.36017,904.84906,243.5814,915.29877,225.91335,910.8455
580,1623876808.03,0.3429274,sedan,-83.65434,670.7161,125.51519,821.13513,---,---,3D Detector,---,---,-10.261738,773.7251,2.2136307,789.5169,77.828064,724.2448,90.30344,740.0367,-43.51174,756.32227,-31.036377,772.11414,44.578053,706.84204,57.05343,722.63385
580,1623876808.03,0.3362361,semi,60.24771,137.49289,682.9675,591.61975,---,---,3D Detector,---,---,90.91876,488.68637,138.45715,565.0518,684.8018,273.5317,732.34015,349.89716,21.714142,383.67465,69.25252,460.04013,615.59717,168.51999,663.1355,244.88544
581,1623876808.06,0.95747447,midsize,611.25433,275.57416,740.81,394.55194,---,---,3D Detector,---,---,619.06866,373.90573,645.1456,392.7078,704.8906,322.96976,730.9676,341.77182,618.796,330.04538,644.873,348.84744,704.6179,279.1094,730.69495,297.91147
581,1623876808.06,0.9532298,sedan,1000.0437,95.91129,1098.687,182.34918,---,---,3D Detector,---,---,1004.913,166.41008,1028.5729,180.25182,1062.3724,131.28094,1086.0323,145.1227,1011.94354,133.20029,1035.6034,147.04204,1069.403,98.07117,1093.0629,111.9129
581,1623876808.06,0.68230295,sedan,1120.6527,423.7337,1252.6472,549.6853,---,---,3D Detector,---,---,1256.7128,475.03918,1201.1655,464.4258,1176.0148,541.23315,1120.4677,530.6198,1252.9395,444.07303,1197.3922,433.45966,1172.2415,510.267,1116.6942,499.65366
581,1623876808.06,0.45720544,semi,35.0831,153.54613,694.5314,570.868,---,---,3D Detector,---,---,65.64621,471.07343,120.20703,549.64935,661.4557,274.58612,716.0165,353.16205,18.529297,378.96762,73.09012,457.54355,614.33875,182.48033,668.89954,261.0562
582,1623876808.1,0.95457226,sedan,982.5184,105.54788,1086.8331,189.85571,---,---,3D Detector,---,---,982.48584,176.53433,1011.9527,185.81326,1055.7255,138.42018,1085.1923,147.69911,983.9415,147.6359,1013.4083,156.91481,1057.181,109.521736,1086.648,118.80066
582,1623876808.1,0.77764964,midsize,585.2428,289.64258,723.7096,406.51254,---,---,3D Detector,---,---,597.71704,383.9854,625.03906,402.0977,680.12195,334.17468,707.444,352.28696,599.2334,345.1377,626.5554,363.24997,681.6383,295.32693,708.9603,313.43924
582,1623876808.1,0.7044041,sedan,1141.1686,417.8107,1268.5533,527.8386,---,---,3D Detector,---,---,1262.6661,463.6606,1221.215,448.07446,1187.8854,528.3527,1146.4343,512.7666,1262.671,433.8378,1221.2198,418.25165,1187.8903,498.52994,1146.4392,482.94376
582,1623876808.1,0.5145661,semi,33.444336,168.70511,684.07,569.5049,---,---,3D Detector,---,---,62.4364,470.73218,110.426956,556.3597,653.94,288.41415,701.93054,374.04166,19.09372,378.95355,67.08429,464.58105,610.59735,196.63551,658.5879,282.26303
582,1623876808.1,0.36890456,pickup,216.18936,903.9312,254.09082,936.7287,---,---,3D Detector,---,---,244.52052,928.2945,226.56497,923.47015,238.658,934.58606,220.70247,929.7617,249.57997,909.6135,231.62444,904.7892,243.71745,915.905,225.76192,911.0807
583,1623876808.13,0.95196736,midsize,562.6172,296.86575,704.10547,423.4037,---,---,3D Detector,---,---,570.8165,399.00308,599.6334,421.94357,667.97864,342.22668,696.79553,365.16718,567.80304,356.52267,596.61993,379.46317,664.9652,299.74628,693.7821,322.68677
583,1623876808.13,0.932923,sedan,967.9872,115.621254,1067.9708,200.8446,---,---,3D Detector,---,---,971.5865,183.10394,999.1403,198.06097,1027.4009,150.5283,1054.9547,165.48535,980.3275,151.5936,1007.88135,166.55063,1036.142,119.01796,1063.6957,133.975
583,1623876808.13,0.88310933,sedan,1161.44,391.69183,1285.4758,512.3192,---,---,3D Detector,---,---,1280.5111,445.9117,1238.0856,428.91162,1207.164,509.9375,1164.7384,492.9374,1280.2502,412.92245,1237.8247,395.9224,1206.9031,476.94824,1164.4775,459.94815
583,1623876808.13,0.52711934,semi,14.300507,175.80716,673.7087,573.36414,---,---,3D Detector,---,---,44.841583,480.7455,99.3248,561.6571,630.086,295.20917,684.5692,376.12076,5.700897,389.77814,60.184113,470.68973,590.9453,204.24182,645.4285,285.1534
583,1623876808.13,0.34752107,sedan,1068.0367,-12.455339,1143.2667,51.68456,---,---,3D Detector,---,---,1063.0664,40.649292,1093.0037,48.61252,1107.5264,22.942127,1137.4636,30.905354,1071.8044,10.78648,1101.7417,18.749704,1116.2644,-6.920685,1146.2017,1.0425396
584,1623876808.16,0.95495343,sedan,946.5743,129.19156,1053.6292,214.79674,---,---,3D Detector,---,---,952.2296,199.2797,979.10626,213.17905,1016.301,161.05656,1043.1777,174.95592,956.3225,168.94771,983.19916,182.84706,1020.3939,130.72458,1047.2706,144.62392
584,1623876808.16,0.86412346,sedan,1181.7214,373.8185,1303.3163,491.21072,---,---,3D Detector,---,---,1308.7705,425.5963,1255.317,413.2952,1223.7817,483.94128,1170.3282,471.64017,1310.4484,393.9967,1256.9949,381.6956,1225.4596,452.34167,1172.0061,440.04056
584,1623876808.16,0.8529993,pickup,549.78467,318.0446,675.8655,427.71002,---,---,3D Detector,---,---,548.2212,408.87534,585.0353,424.81372,640.6078,360.03415,677.4218,375.97253,545.7074,371.80222,582.5215,387.7406,638.094,322.96103,674.908,338.8994
584,1623876808.16,0.48551354,sedan,1058.4634,-9.7385235,1132.9647,59.17444,---,---,3D Detector,---,---,1053.1284,44.883633,1083.7576,56.27626,1094.8234,26.443247,1125.4525,37.835873,1063.3447,13.810759,1093.9739,25.203386,1105.0396,-4.629627,1135.6687,6.7630005
584,1623876808.16,0.44377473,semi,8.115723,175.48196,629.55554,578.67706,---,---,3D Detector,---,---,29.17981,483.95032,84.014175,560.16956,591.2422,301.07062,646.07654,377.28983,-4.0403137,389.4426,50.794037,465.66187,558.0221,206.56285,612.85645,282.7821
584,1623876808.16,0.30165672,pickup,215.14905,906.7936,250.47018,939.5991,---,---,3D Detector,---,---,239.7474,929.86395,225.22156,927.2354,235.45938,934.8357,220.93353,932.2072,244.41945,913.7488,229.89359,911.12024,240.13142,918.7205,225.60558,916.09204
585,1623876808.2,0.9597824,sedan,933.2464,138.00087,1037.3265,223.57607,---,---,3D Detector,---,---,932.60126,209.14285,964.35046,219.61217,1003.7946,171.31906,1035.5438,181.78838,934.8738,179.84946,966.623,190.31877,1006.06714,142.02565,1037.8163,152.49496
585,1623876808.2,0.7689317,sedan,1199.2944,360.682,1327.2627,478.31976,---,---,3D Detector,---,---,1321.1084,416.21054,1278.394,395.36102,1244.798,478.5911,1202.0837,457.74158,1322.0116,383.2411,1279.2972,362.39157,1245.7013,445.62164,1202.9869,424.77213
585,1623876808.2,0.7589189,pickup,518.3649,326.8381,662.9893,449.29956,---,---,3D Detector,---,---,523.288,426.58652,559.43225,446.30643,627.90137,369.58533,664.0456,389.30527,515.6594,389.11908,551.8037,408.83902,620.2728,332.11792,656.41705,351.83783
585,1623876808.2,0.5135414,sedan,1043.2852,-0.17926979,1120.7031,65.25734,---,---,3D Detector,---,---,1037.8618,48.297043,1067.5002,61.44713,1083.5214,29.455875,1113.1597,42.605957,1050.0848,23.476685,1079.7231,36.626766,1095.7444,4.6355114,1125.3827,17.785591
585,1623876808.2,0.45782217,semi,-8.426758,172.53035,627.2754,606.6344,---,---,3D Detector,---,---,70.45911,473.76663,122.18713,551.92944,523.4181,332.36884,575.1461,410.53168,49.57675,381.32904,101.30478,459.49188,502.53577,239.93127,554.2638,318.09412
586,1623876808.23,0.94394916,sedan,915.2973,148.20404,1020.6659,236.88599,---,---,3D Detector,---,---,912.2462,221.06078,944.77277,233.44833,984.4796,182.48135,1017.0061,194.86891,918.47504,191.24751,951.0015,203.63507,990.7084,152.6681,1023.2349,165.05566
586,1623876808.23,0.9262683,midsize,488.53384,348.52368,645.6283,461.10068,---,---,3D Detector,---,---,506.43027,439.1931,532.2406,457.31796,608.9929,387.91742,634.8033,406.04224,498.78717,403.83725,524.59753,421.9621,601.3498,352.56155,627.16016,370.6864
586,1623876808.23,0.8429861,sedan,1215.9186,344.31915,1340.7777,461.88217,---,---,3D Detector,---,---,1332.1682,398.75616,1288.6296,381.5467,1263.8052,458.9101,1220.2667,441.70062,1335.2329,365.98434,1291.6943,348.77487,1266.8699,426.13824,1223.3314,408.92877
586,1623876808.23,0.5110024,sedan,1033.227,6.979435,1107.8148,72.98689,---,---,3D Detector,---,---,1031.9982,57.850655,1057.5626,71.7959,1075.0831,34.324734,1100.6476,48.269978,1039.7843,32.311058,1065.3486,46.256298,1082.8691,8.785137,1108.4336,22.730377
586,1623876808.23,0.3496917,semi,-58.993164,222.70811,632.6163,611.66833,---,---,3D Detector,---,---,79.80774,501.0605,84.98619,561.3065,500.2049,373.79807,505.3833,434.0441,61.654816,414.92535,66.83325,475.1714,482.05194,287.66296,487.2304,347.90897
586,1623876808.23,0.3120965,pickup,217.10284,903.67737,252.84764,935.34216,---,---,3D Detector,---,---,244.92824,926.8846,225.83022,923.50867,237.9962,931.8571,218.89818,928.4812,250.60239,910.29803,231.50436,906.9221,243.67033,915.27057,224.57233,911.89465
587,1623876808.26,0.94148344,sedan,895.01904,158.32697,1006.4444,252.3211,---,---,3D Detector,---,---,900.7941,233.91096,927.77606,250.43129,966.82794,192.55087,993.80994,209.0712,906.76733,201.59093,933.74927,218.11125,972.80115,160.23083,999.78314,176.75116
587,1623876808.26,0.93532187,sedan,1014.4898,11.906908,1104.4318,84.49309,---,---,3D Detector,---,---,1008.9295,66.71164,1042.054,81.39177,1066.6952,41.341175,1099.8197,56.02131,1016.8956,42.569103,1050.0201,57.249237,1074.6614,17.198637,1107.7858,31.878773
587,1623876808.26,0.85312724,sedan,1234.7349,329.30328,1357.7181,439.02914,---,---,3D Detector,---,---,1350.5575,383.4373,1310.3094,365.0116,1278.042,438.61908,1237.794,420.1934,1353.735,350.14563,1313.4869,331.7199,1281.2195,405.32742,1240.9714,386.9017
587,1623876808.26,0.8515632,midsize,470.64557,353.1414,621.6965,479.46698,---,---,3D Detector,---,---,481.4024,459.6973,508.99457,480.71875,585.75006,391.2511,613.34216,412.27252,478.22308,421.09814,505.81522,442.11957,582.5707,352.65192,610.16284,373.67337
587,1623876808.26,0.3197138,semi,-59.987305,173.60489,617.6044,570.06854,---,---,3D Detector,---,---,65.73904,436.57138,95.372505,509.46802,539.54346,306.42957,569.1769,379.3262,0.853714,363.54904,30.487183,436.4457,474.65814,233.40724,504.29156,306.3039
588,1623876808.3,0.95883876,sedan,881.283,170.4146,986.9164,257.73456,---,---,3D Detector,---,---,879.55023,243.77342,913.7722,255.31424,950.6196,203.31367,984.8416,214.85449,882.7862,213.81627,917.0082,225.35709,953.8556,173.35652,988.0776,184.89734
588,1623876808.3,0.7859846,sedan,997.20447,19.095387,1093.146,91.69144,---,---,3D Detector,---,---,996.82587,75.502304,1027.8973,91.10433,1056.5044,43.980736,1087.5759,59.58276,1002.1015,51.786247,1033.173,67.38827,1061.78,20.264675,1092.8516,35.8667
588,1623876808.3,0.7777061,midsize,446.40915,360.56616,594.5218,493.89044,---,---,3D Detector,---,---,458.75644,471.28378,487.12845,493.47137,558.7346,406.31366,587.1066,428.50122,451.98505,428.29898,480.35703,450.4865,551.9632,363.32883,580.3352,385.5164
588,1623876808.3,0.67022276,sedan,1253.7385,318.40338,1363.9529,425.29172,---,---,3D Detector,---,---,1366.2277,363.27625,1322.4305,352.6483,1295.6722,418.91483,1251.875,408.28687,1366.6564,336.09518,1322.8593,325.46722,1296.101,391.73376,1252.3037,381.10577
588,1623876808.3,0.4080905,pickup,217.5105,904.0241,252.70584,934.7967,---,---,3D Detector,---,---,244.94179,926.53925,226.59029,923.35095,237.95207,931.24695,219.60057,928.05865,250.19807,910.48645,231.84657,907.29816,243.20836,915.19415,224.85686,912.00586
589,1623876808.33,0.95518404,sedan,988.0069,26.88343,1078.007,99.08767,---,---,3D Detector,---,---,986.5262,83.2526,1014.072,96.90683,1043.6218,56.057625,1071.1677,69.71185,993.28577,59.846416,1020.83167,73.50065,1050.3813,32.651436,1077.9272,46.305664
589,1623876808.33,0.8615751,sedan,858.36115,182.0221,969.83215,274.6468,---,---,3D Detector,---,---,865.0756,255.31075,894.716,273.23248,924.3613,216.0289,954.0017,233.95062,873.4122,222.56212,903.05255,240.48386,932.6979,183.28027,962.33826,201.20201
589,1623876808.33,0.7693918,sedan,1273.7817,305.3938,1385.5765,404.2985,---,---,3D Detector,---,---,1377.0519,350.47076,1341.1042,335.38208,1315.5554,405.1036,1279.6077,390.01495,1378.924,320.95337,1342.9763,305.86472,1317.4274,375.58624,1281.4797,360.49756
589,1623876808.33,0.63615847,midsize,421.79752,375.82278,574.87274,505.04977,---,---,3D Detector,---,---,437.26184,481.84125,468.04868,501.9619,539.0669,419.4955,569.8537,439.61615,427.48077,444.14877,458.26758,464.2694,529.2858,381.803,560.07263,401.92365
589,1623876808.33,0.3339816,pickup,216.15932,903.3918,253.73547,936.4338,---,---,3D Detector,---,---,244.07837,928.2711,226.50024,923.364,238.46156,934.1946,220.88342,929.2875,248.88358,909.38354,231.30545,904.4765,243.26675,915.30707,225.68863,910.39996
589,1623876808.33,0.30674568,midsize,430.20703,941.7352,687.2754,1179.4193,---,---,3D Detector,---,---,676.4276,1044.0321,647.64185,994.1536,516.1695,1170.1567,487.3838,1120.2783,638.1098,1000.7412,609.3241,950.8627,477.85175,1126.8658,449.066,1076.9874
590,1623876808.36,0.9610779,sedan,972.8254,35.962616,1066.2496,109.11398,---,---,3D Detector,---,---,975.76294,93.81765,1003.1869,108.42272,1030.5823,64.69158,1058.0062,79.296646,980.082,66.1953,1007.5059,80.80036,1034.9012,37.069225,1062.3252,51.67429
590,1623876808.36,0.9215182,sedan,843.17413,193.64964,951.86896,288.09094,---,---,3D Detector,---,---,850.105,271.44617,875.66956,285.6583,912.29443,230.65898,937.859,244.87111,856.70514,236.74191,882.26965,250.95406,918.89453,195.95473,944.4591,210.16685
590,1623876808.36,0.7814174,midsize,387.53418,399.59732,557.53656,523.29535,---,---,3D Detector,---,---,403.1942,499.98233,434.73917,519.8442,514.6997,443.95047,546.2446,463.8123,397.9521,460.2281,429.497,480.0899,509.45755,404.19623,541.0025,424.05804
590,1623876808.36,0.63620967,sedan,1286.8354,291.414,1399.3982,400.347,---,---,3D Detector,---,---,1392.5785,339.74475,1354.444,327.97647,1332.1976,398.21658,1294.0632,386.4483,1391.4186,306.72195,1353.2842,294.95367,1331.0377,365.1938,1292.9033,353.4255
590,1623876808.36,0.46808076,sedan,491.72113,928.59894,716.4609,1146.5275,---,---,3D Detector,---,---,710.5637,1001.1147,675.0651,979.1309,564.2298,1133.1738,528.7312,1111.1901,687.8262,966.29517,652.32764,944.3114,541.49225,1098.3544,505.9937,1076.3706
590,1623876808.36,0.39297706,pickup,216.23686,903.7865,253.99487,936.2372,---,---,3D Detector,---,---,244.2954,928.2398,226.70699,923.2409,238.35506,934.22516,220.76665,929.2262,249.3979,909.63495,231.8095,904.636,243.45757,915.62024,225.86914,910.6213
591,1623876808.4,0.9577332,sedan,817.5648,205.63007,936.53174,303.45407,---,---,3D Detector,---,---,823.1495,285.13123,855.17505,302.73047,892.1044,240.49036,924.13,258.0896,830.095,250.8494,862.12054,268.44864,899.04987,206.20854,931.0755,223.80779
591,1623876808.4,0.82153255,sedan,960.6008,38.611,1054.1438,116.68471,---,---,3D Detector,---,---,956.4092,101.54854,986.2415,114.71961,1022.6734,71.88929,1052.5057,85.06036,961.4167,72.0628,991.249,85.233864,1027.6809,42.403545,1057.5132,55.574615
591,1623876808.4,0.7807225,sedan,1304.2288,277.43597,1422.6316,376.85944,---,---,3D Detector,---,---,1413.3665,323.3726,1374.6075,307.2075,1346.7623,377.92493,1308.0034,361.75983,1417.9521,293.6389,1379.1932,277.47375,1351.348,348.19122,1312.5891,332.0261
591,1623876808.4,0.6945432,midsize,365.5786,411.6527,528.5032,541.63336,---,---,3D Detector,---,---,377.28683,519.7234,410.6447,543.7408,491.24948,449.58395,524.60736,473.60138,370.4756,477.5269,403.83347,501.54428,484.43826,407.38748,517.79614,431.40488
591,1623876808.4,0.5865284,sedan,540.41034,890.0566,746.1806,1103.0459,---,---,3D Detector,---,---,744.8943,972.7058,704.9368,939.36725,605.13025,1099.3927,565.1728,1066.0541,725.7133,930.29987,685.75586,896.9613,585.9493,1056.9867,545.9918,1023.6482
591,1623876808.4,0.38457984,pickup,216.29906,904.18427,253.53418,936.3155,---,---,3D Detector,---,---,244.13141,928.3131,226.38953,923.5932,238.50308,934.37964,220.7612,929.6597,248.93472,909.7264,231.19283,905.0065,243.3064,915.7929,225.5645,911.07306
591,1623876808.4,0.38190314,midsize,871.57434,921.62213,1062.9471,1116.5663,---,---,3D Detector,---,---,1033.5054,1002.022,994.0082,981.0375,941.0923,1100.6265,901.59503,1079.642,1034.6567,961.0808,995.1594,940.09625,942.2436,1059.6853,902.74634,1038.7007
592,1623876808.43,0.966514,sedan,947.02026,46.303795,1041.9724,123.83484,---,---,3D Detector,---,---,941.8534,108.2373,976.16547,120.43317,1003.52783,78.88367,1037.84,91.07954,950.11255,81.42623,984.4247,93.62209,1011.78705,52.0726,1046.0991,64.26846
592,1623876808.43,0.93264973,sedan,802.1926,218.2897,914.85474,317.55307,---,---,3D Detector,---,---,809.2591,300.66547,836.6634,315.16736,875.08453,254.45221,902.48883,268.95413,813.15063,266.67712,840.5549,281.17902,878.9761,220.46387,906.3804,234.96577
592,1623876808.43,0.8812208,sedan,1320.4637,263.83356,1428.191,361.2658,---,---,3D Detector,---,---,1423.0859,302.6623,1385.5099,292.19482,1361.978,360.5491,1324.4021,350.08163,1423.3812,275.04474,1385.8053,264.57727,1362.2734,332.93152,1324.6975,322.46408
592,1623876808.43,0.76209974,sedan,580.7534,872.9774,783.1114,1061.6798,---,---,3D Detector,---,---,779.1062,940.73267,736.0878,909.7276,651.3667,1064.583,608.3483,1033.578,758.53186,903.51184,715.51355,872.5068,630.79236,1027.3622,587.77405,996.3571
592,1623876808.43,0.75891757,midsize,342.78003,426.33218,503.17514,554.6697,---,---,3D Detector,---,---,341.04367,530.49005,381.57043,549.9935,468.41196,470.51187,508.93872,490.0154,336.54462,491.7109,377.07138,511.21442,463.9129,431.73273,504.43964,451.23627
592,1623876808.43,0.5382516,sedan,904.6941,891.39746,1094.679,1089.4242,---,---,3D Detector,---,---,1080.7184,966.0007,1032.2745,938.4025,971.4872,1087.9666,923.04333,1060.3684,1076.417,923.34265,1027.973,895.7445,967.1858,1045.3086,918.7419,1017.71045
592,1623876808.43,0.35539535,pickup,215.37102,906.95374,249.79337,939.88556,---,---,3D Detector,---,---,240.08995,930.1846,224.83507,927.6315,235.73346,935.3356,220.47858,932.7825,244.43994,913.66394,229.18506,911.11084,240.08345,918.815,224.82857,916.26184
593,1623876808.46,0.9355746,sedan,930.59283,56.350662,1027.2023,133.99359,---,---,3D Detector,---,---,933.38824,116.498634,960.3989,133.69812,989.72485,86.28004,1016.7356,103.47952,939.7505,87.2492,966.76117,104.448685,996.0871,57.0306,1023.09784,74.230095
593,1623876808.46,0.93137485,sedan,778.3912,231.34525,903.877,330.05188,---,---,3D Detector,---,---,789.76215,314.09668,817.20734,328.02567,863.0524,266.0553,890.4976,279.98428,791.8436,280.9164,819.2889,294.8454,865.1339,232.87503,892.57916,246.80402
593,1623876808.46,0.89098835,sedan,616.27924,840.07556,821.9333,1027.4033,---,---,3D Detector,---,---,820.9204,909.4154,781.10187,874.96564,682.69104,1030.7771,642.87244,996.32733,798.4905,875.2705,758.67194,840.82074,660.26105,996.6322,620.4425,962.18243
593,1623876808.46,0.8668551,sedan,1336.0035,252.74893,1441.429,352.78278,---,---,3D Detector,---,---,1443.505,295.79684,1398.1174,286.8324,1372.3558,346.5412,1326.9683,337.57678,1449.3274,268.90833,1403.9398,259.9439,1378.1781,319.65268,1332.7905,310.68826
593,1623876808.46,0.6329557,midsize,315.60114,441.48648,474.33133,571.7464,---,---,3D Detector,---,---,322.7876,549.9803,361.05353,568.0057,439.59906,489.0346,477.86502,507.06,310.84277,511.54794,349.10873,529.57336,427.65427,450.6023,465.92023,468.62766
593,1623876808.46,0.60964274,sedan,951.1622,867.3674,1109.7789,1046.9543,---,---,3D Detector,---,---,1099.0833,941.45154,1052.5377,910.86395,1006.723,1050.3004,960.1775,1019.7128,1098.7754,898.3489,1052.2299,867.76135,1006.4151,1007.19775,959.86957,976.6102
593,1623876808.46,0.35956088,pickup,216.5252,903.55896,253.81732,937.2014,---,---,3D Detector,---,---,244.66847,928.98425,226.19028,923.69696,238.72084,935.2684,220.24265,929.98114,250.00043,909.6212,231.52225,904.334,244.05281,915.9054,225.57462,910.61816
594,1623876808.5,0.97229314,sedan,917.4099,68.30469,1011.9347,141.81877,---,---,3D Detector,---,---,922.9279,129.94473,949.70264,141.691,977.03033,97.283875,1003.805,109.03013,924.4652,100.872055,951.23987,112.61832,978.56757,68.2112,1005.3423,79.95746
594,1623876808.5,0.8955199,sedan,761.41187,241.44666,876.8734,343.08014,---,---,3D Detector,---,---,766.13104,323.7614,792.83734,340.89532,835.99854,281.12323,862.70483,298.2571,774.47345,286.93243,801.17975,304.06635,844.34094,244.29424,871.04724,261.42816
594,1623876808.5,0.7364862,midsize,280.6761,452.56696,457.6507,588.61163,---,---,3D Detector,---,---,289.09158,567.6232,335.15567,582.4343,409.1333,498.57947,455.1974,513.3905,282.8718,529.28827,328.93588,544.0993,402.9135,460.2445,448.9776,475.05554
594,1623876808.5,0.7355271,midsize,1355.8059,237.9512,1461.6233,332.65857,---,---,3D Detector,---,---,1455.2849,280.5643,1406.3661,269.85992,1395.9222,326.77518,1347.0034,316.0708,1467.1675,253.84586,1418.2487,243.14148,1407.8048,300.05673,1358.886,289.35236
594,1623876808.5,0.7203345,sedan,647.679,805.05066,853.88367,999.44653,---,---,3D Detector,---,---,846.0437,878.4306,805.2753,847.3515,718.4307,1000.82007,677.66235,969.74097,826.3756,837.5075,785.60724,806.4284,698.76263,959.897,657.99426,928.8179
594,1623876808.5,0.69577736,midsize,963.42267,825.5974,1138.8491,1010.5547,---,---,3D Detector,---,---,1125.988,912.2974,1070.649,879.9307,1027.9181,1013.767,972.57904,981.4003,1130.5216,857.08685,1075.1826,824.72015,1032.4517,958.55646,977.1126,926.18976
594,1623876808.5,0.40573764,pickup,216.28978,904.0506,253.80197,936.6243,---,---,3D Detector,---,---,244.38231,928.3943,226.6009,923.354,238.17181,934.76874,220.39041,929.72845,249.56381,909.7138,231.78241,904.6735,243.35332,916.0882,225.57191,911.0479
595,1623876808.53,0.9491757,sedan,899.99817,67.836754,1001.6919,154.33023,---,---,3D Detector,---,---,904.0932,139.15593,929.9996,153.76231,969.5942,100.65627,995.50055,115.262665,904.67334,107.178894,930.5797,121.785286,970.1743,68.67924,996.0807,83.28563
595,1623876808.53,0.85916555,sedan,744.8002,255.41493,856.75256,355.80438,---,---,3D Detector,---,---,749.3588,337.15002,775.29553,353.32455,817.4265,294.13538,843.36316,310.30988,756.6798,301.59485,782.61646,317.76935,824.7475,258.58017,850.68414,274.7547
595,1623876808.53,0.709713,sedan,1004.1863,799.8657,1169.5908,991.3381,---,---,3D Detector,---,---,1152.9292,884.9988,1108.1097,848.3987,1055.1415,995.9339,1010.322,959.33374,1158.75,837.25507,1113.9305,800.6549,1060.9623,948.1901,1016.1428,911.59
595,1623876808.53,0.6656873,midsize,254.91992,461.82843,431.21826,606.8848,---,---,3D Detector,---,---,252.64536,581.8179,302.75372,601.084,385.02133,513.4407,435.1297,532.7067,245.35155,541.78284,295.45993,561.04895,377.7275,473.4056,427.83588,492.67172
595,1623876808.53,0.661538,midsize,1370.8838,224.75943,1476.2622,322.20544,---,---,3D Detector,---,---,1469.8444,267.37338,1422.5791,256.73795,1411.8334,316.48935,1364.5682,305.85388,1479.3312,240.63239,1432.0659,229.99692,1421.3202,289.74835,1374.055,279.11288
